;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
7022;Katamari Forever;PlayStation 3;2009;Bandai Namco Games;0.41;0.26;0.05;0.06;0.04;7th Gen;Home Console;Sony;katamari forever
7051;Kawasaki Quad Bikes;Wii;2007;Data Design Interactive;0.09;0.07;0.01;0.0;0.01;7th Gen;Home Console;Nintendo;kawasaki quad bikes
7061;Kelly Slater's Pro Surfer;GameCube;2002;Treyarch;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;kelly slaters pro surfer
7062;Kelly Slater's Pro Surfer;PlayStation 2;2002;Treyarch;0.33;0.16;0.13;0.0;0.04;6th Gen;Home Console;Sony;kelly slaters pro surfer
7063;Kelly Slater's Pro Surfer;Xbox;2002;Treyarch;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;kelly slaters pro surfer
7065;Ken Griffey Jr.'s Slugfest;Nintendo 64;1999;Angel Studios;0.29;0.23;0.06;0.0;0.0;5th Gen;Home Console;Nintendo;ken griffey jr.s slugfest
7073;Kengo: Legend of The 9;Xbox 360;2007;Genki;0.08;0.06;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;kengo legend of the 9
7074;Kengo: Master of Bushido;PlayStation 2;2001;LightWeight;0.39;0.16;0.13;0.06;0.04;6th Gen;Home Console;Sony;kengo master of bushido
7086;Kensei: Sacred Fist;PlayStation;1998;Konami;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;kensei sacred fist
7091;Kessen;PlayStation 2;2000;Koei;0.96;0.27;0.21;0.41;0.07;6th Gen;Home Console;Sony;kessen
7092;Kessen II;PlayStation 2;2001;Koei;0.46;0.13;0.1;0.2;0.03;6th Gen;Home Console;Sony;kessen ii
7093;Kessen III;PlayStation 2;2005;Koei;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;kessen iii
7098;Kid Adventures: Sky Captain;Wii;2010;Torus Games;0.14;0.09;0.04;0.0;0.01;7th Gen;Home Console;Nintendo;kid adventures sky captain
7100;Kid Icarus: Uprising;Nintendo 3DS;2012;Project Sora;1.26;0.48;0.35;0.36;0.07;8th Gen;Handheld;Nintendo;kid icarus uprising
7125;Kileak: The DNA Imperative;PlayStation;1995;Genki;0.37;0.08;0.06;0.21;0.02;5th Gen;Home Console;Sony;kileak the dna imperative
7126;Kill.Switch;PlayStation 2;2003;Namco;0.7;0.34;0.27;0.0;0.09;6th Gen;Home Console;Sony;kill.switch
7127;Kill.Switch;Xbox;2003;Namco;0.24;0.18;0.05;0.0;0.01;6th Gen;Home Console;Microsoft;kill.switch
7128;Killer Instinct (2013);Xbox One;2014;Iron Galaxy;0.11;0.07;0.03;0.0;0.01;8th Gen;Home Console;Microsoft;killer instinct (2013)
7129;Killer Instinct (2013);Xbox One;2013;;0.07;0.03;0.03;0.0;0.01;8th Gen;Home Console;Microsoft;killer instinct (2013)
7130;Killer Instinct Gold;Nintendo 64;1996;Rare Ltd.;0.81;0.61;0.19;0.0;0.01;5th Gen;Home Console;Nintendo;killer instinct gold
7131;Killer Loop;PlayStation;1999;VCC Entertainment;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;killer loop
7133;Killer is Dead;PlayStation 3;2013;Grasshopper Manufacture;0.24;0.12;0.04;0.05;0.03;7th Gen;Home Console;Sony;killer is dead
7134;Killer is Dead;Xbox 360;2013;Grasshopper Manufacture;0.13;0.09;0.02;0.01;0.01;7th Gen;Home Console;Microsoft;killer is dead
7135;Killer7;GameCube;2005;Grasshopper Manufacture;0.15;0.12;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;killer7
7136;Killer7;PlayStation 2;2005;Grasshopper Manufacture;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;killer7
7137;Killing Floor 2;PlayStation 4;2016;Tripwire Interactive;0.27;0.19;0.03;0.0;0.05;8th Gen;Home Console;Sony;killing floor 2
7139;Killing Zone;PlayStation;1996;Naxat Soft;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;killing zone
7140;Killzone;PlayStation 2;2004;Guerrilla Games;0.95;0.79;0.03;0.0;0.13;6th Gen;Home Console;Sony;killzone
7141;Killzone 2;PlayStation 3;2009;Guerrilla Games;3.02;1.4;1.07;0.08;0.47;7th Gen;Home Console;Sony;killzone 2
7142;Killzone 3;PlayStation 3;2011;Guerrilla Games;2.8;1.46;0.87;0.09;0.38;7th Gen;Home Console;Sony;killzone 3
7143;Killzone: Liberation;PlayStation Portable;2006;Guerrilla Games;0.91;0.44;0.28;0.0;0.19;6th Gen;Handheld;Sony;killzone liberation
7144;Killzone: Mercenary;PlayStation Vita;2013;Guerrilla Games;0.91;0.2;0.47;0.04;0.2;8th Gen;Handheld;Sony;killzone mercenary
7145;Killzone: Shadow Fall;PlayStation 4;2013;Guerrilla Games;2.57;0.89;1.33;0.07;0.28;8th Gen;Home Console;Sony;killzone shadow fall
7156;Kinect Adventures!;Xbox 360;2010;Good Science Studio;21.82;14.97;4.94;0.24;1.67;7th Gen;Home Console;Microsoft;kinect adventures!
7157;Kinect Joy Ride;Xbox 360;2010;Big Park;1.43;0.92;0.39;0.0;0.12;7th Gen;Home Console;Microsoft;kinect joy ride
7158;Kinect Rush: A Disney Pixar Adventure;Xbox 360;2012;Asobo Studio;0.59;0.38;0.15;0.0;0.06;7th Gen;Home Console;Microsoft;kinect rush a disney pixar adventure
7159;Kinect Sports;Xbox 360;2010;Rare Ltd.;6.24;3.92;1.78;0.03;0.51;7th Gen;Home Console;Microsoft;kinect sports
7160;Kinect Sports Rivals;Xbox One;2014;Rare Ltd.;0.62;0.3;0.25;0.02;0.05;8th Gen;Home Console;Microsoft;kinect sports rivals
7161;Kinect Sports: Season Two;Xbox 360;2011;Rare Ltd.;2.33;1.38;0.72;0.02;0.21;7th Gen;Home Console;Microsoft;kinect sports season two
7163;Kinect Star Wars;Xbox 360;2012;Terminal Reality;1.79;1.05;0.57;0.03;0.14;7th Gen;Home Console;Microsoft;kinect star wars
7164;Kinect: Disneyland Adventures;Xbox 360;2011;Frontier Developments;2.41;1.73;0.43;0.02;0.23;7th Gen;Home Console;Microsoft;kinect disneyland adventures
7165;Kinectimals;Xbox 360;2010;Frontier Studio;1.62;1.02;0.46;0.0;0.14;7th Gen;Home Console;Microsoft;kinectimals
7166;Kinectimals: Now with Bears!;Xbox 360;2011;Frontier Developments;0.36;0.27;0.06;0.0;0.03;7th Gen;Home Console;Microsoft;kinectimals now with bears!
7167;Kinetica;PlayStation 2;2001;SCEA Santa Monica Studio;0.32;0.16;0.12;0.0;0.04;6th Gen;Home Console;Sony;kinetica
7168;King Arthur;GameCube;2004;Krome Studios;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;king arthur
7169;King Arthur;PlayStation 2;2004;Krome Studios;0.14;0.07;0.05;0.0;0.02;6th Gen;Home Console;Sony;king arthur
7170;King Arthur;Xbox;2004;Krome Studios;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;king arthur
7175;King of Fighters: Maximum Impact;PlayStation 2;2004;SNK Playmore Corporation;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;king of fighters maximum impact
7178;King's Field;PlayStation;1995;From Software;0.16;0.09;0.06;0.0;0.01;5th Gen;Home Console;Sony;kings field
7180;King's Field II;PlayStation;1996;From Software;0.27;0.08;0.06;0.11;0.02;5th Gen;Home Console;Sony;kings field ii
7182;King's Field: The Ancient City;PlayStation 2;2002;From Software;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;kings field the ancient city
7186;Kingdom Come: Deliverance;PlayStation 4;2018;Warhorse Studios;0.55;0.18;0.28;0.0;0.09;8th Gen;Home Console;Sony;kingdom come deliverance
7187;Kingdom Come: Deliverance;Xbox One;2018;Warhorse Studios;0.22;0.14;0.06;0.0;0.02;8th Gen;Home Console;Microsoft;kingdom come deliverance
7188;Kingdom Hearts;PlayStation 2;2002;SquareSoft;6.4;3.64;1.2;1.49;0.07;6th Gen;Home Console;Sony;kingdom hearts
7189;Kingdom Hearts;PlayStation 3;2013;;1.76;0.9;0.37;0.25;0.24;7th Gen;Home Console;Sony;kingdom hearts
7190;Kingdom Hearts 358/2 Days;Nintendo DS;2009;High Horse Entertainment;2.05;1.11;0.27;0.53;0.14;7th Gen;Handheld;Nintendo;kingdom hearts 358/2 days
7191;Kingdom Hearts 3D: Dream Drop Distance;Nintendo 3DS;2012;Square Enix;1.57;0.88;0.26;0.34;0.09;8th Gen;Handheld;Nintendo;kingdom hearts 3d dream drop distance
7193;Kingdom Hearts II;PlayStation 2;2005;;4.33;2.2;0.58;1.38;0.17;6th Gen;Home Console;Sony;kingdom hearts ii
7194;Kingdom Hearts II;PlayStation 3;2014;;1.32;0.52;0.43;0.18;0.19;7th Gen;Home Console;Sony;kingdom hearts ii
7196;Kingdom Hearts Re: Chain of Memories;PlayStation 2;2008;Jupiter Corporation;0.88;0.73;0.03;0.0;0.12;6th Gen;Home Console;Sony;kingdom hearts re chain of memories
7197;Kingdom Hearts Re:coded;Nintendo DS;2011;High Horse Entertainment;0.94;0.53;0.09;0.27;0.05;7th Gen;Handheld;Nintendo;kingdom hearts recoded
7198;Kingdom Hearts Re:coded;Nintendo DS;2010;;0.98;0.56;0.1;0.27;0.05;7th Gen;Handheld;Nintendo;kingdom hearts recoded
7199;Kingdom Hearts: Birth by Sleep;PlayStation Portable;2010;Square Enix;2.06;0.63;0.42;0.75;0.26;6th Gen;Handheld;Sony;kingdom hearts birth by sleep
7203;Kingdom Under Fire: Circle of Doom;Xbox 360;2008;Blue Side;0.38;0.18;0.12;0.04;0.04;7th Gen;Home Console;Microsoft;kingdom under fire circle of doom
7204;Kingdom Under Fire: Heroes;Xbox;2005;Phantagram;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;kingdom under fire heroes
7205;Kingdom Under Fire: The Crusaders;Xbox;2004;Phantagram;0.32;0.24;0.07;0.0;0.01;6th Gen;Home Console;Microsoft;kingdom under fire the crusaders
7208;Kingdoms of Amalur: Reckoning;PlayStation 3;2012;38 Studios;0.85;0.37;0.29;0.09;0.1;7th Gen;Home Console;Sony;kingdoms of amalur reckoning
7209;Kingdoms of Amalur: Reckoning;Xbox 360;2012;38 Studios;0.87;0.55;0.24;0.01;0.07;7th Gen;Home Console;Microsoft;kingdoms of amalur reckoning
7227;Kirby 64: The Crystal Shards;Nintendo 64;2000;HAL Laboratory;1.76;0.63;0.06;1.03;0.04;5th Gen;Home Console;Nintendo;kirby 64 the crystal shards
7228;Kirby Air Ride;GameCube;2003;HAL Laboratory;1.61;1.01;0.11;0.45;0.04;6th Gen;Home Console;Nintendo;kirby air ride
7229;Kirby Squeak Squad;Nintendo DS;2006;HAL Laboratory, Flagship;1.95;0.79;0.03;1.05;0.08;7th Gen;Handheld;Nintendo;kirby squeak squad
7230;Kirby Super Star Ultra;Nintendo DS;2008;HAL Laboratory;2.95;1.57;0.04;1.19;0.15;7th Gen;Handheld;Nintendo;kirby super star ultra
7231;Kirby and the Rainbow Curse;Wii U;2015;HAL Laboratory;0.57;0.26;0.14;0.13;0.04;8th Gen;Home Console;Nintendo;kirby and the rainbow curse
7233;Kirby's Epic Yarn;Wii;2010;Good-Feel;2.12;1.47;0.09;0.45;0.11;7th Gen;Home Console;Nintendo;kirbys epic yarn
7234;Kirby's Return to Dreamland;Wii;2011;HAL Laboratory;1.7;0.62;0.21;0.79;0.08;7th Gen;Home Console;Nintendo;kirbys return to dreamland
7235;Kirby: Battle Royale;Nintendo 3DS;2018;HAL Laboratory;0.33;0.07;0.05;0.2;0.01;8th Gen;Handheld;Nintendo;kirby battle royale
7237;Kirby: Mass Attack;Nintendo DS;2011;HAL Laboratory;1.04;0.52;0.06;0.41;0.05;7th Gen;Handheld;Nintendo;kirby mass attack
7238;Kirby: Planet Robobot;Nintendo 3DS;2016;HAL Laboratory;0.84;0.26;0.1;0.44;0.04;8th Gen;Handheld;Nintendo;kirby planet robobot
7239;Kirby: Triple Deluxe;Nintendo 3DS;2014;HAL Laboratory;1.83;0.61;0.34;0.79;0.09;8th Gen;Handheld;Nintendo;kirby triple deluxe
7242;Klonoa;Wii;2009;Paon Corporation;0.16;0.1;0.02;0.03;0.01;7th Gen;Home Console;Nintendo;klonoa
7243;Klonoa;Wii;2008;;0.17;0.11;0.02;0.03;0.01;7th Gen;Home Console;Nintendo;klonoa
7244;Klonoa 2: Lunatea's Veil;PlayStation 2;2001;Namco;0.33;0.12;0.1;0.08;0.03;6th Gen;Home Console;Sony;klonoa 2 lunateas veil
7245;Klonoa Beach Volleyball;PlayStation;2002;Namco;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;klonoa beach volleyball
7247;Knack;PlayStation 4;2013;SCE Japan Studio;1.67;0.43;0.67;0.42;0.15;8th Gen;Home Console;Sony;knack
7248;Knack 2;PlayStation 4;2017;SIE Japan Studio;0.47;0.14;0.25;0.01;0.07;8th Gen;Home Console;Sony;knack 2
7249;Knife Edge: NoseGunner;Nintendo 64;1998;Kemco;0.08;0.06;0.02;0.0;0.0;5th Gen;Home Console;Nintendo;knife edge nosegunner
7251;Knights Contract;PlayStation 3;2011;Game Republic;0.08;0.04;0.03;0.0;0.01;7th Gen;Home Console;Sony;knights contract
7252;Knights Contract;Xbox 360;2011;Game Republic;0.09;0.05;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;knights contract
7256;Knockout Kings;PlayStation;1998;Press Start Inc.;1.52;1.07;0.39;0.0;0.06;5th Gen;Home Console;Sony;knockout kings
7257;Knockout Kings 2000;Nintendo 64;1999;Black Ops Entertainment;0.92;0.63;0.27;0.0;0.02;5th Gen;Home Console;Nintendo;knockout kings 2000
7258;Knockout Kings 2000;PlayStation;1999;EA Sports;1.41;1.02;0.34;0.0;0.05;5th Gen;Home Console;Sony;knockout kings 2000
7259;Knockout Kings 2001;PlayStation;2000;EA Sports;0.41;0.23;0.15;0.0;0.03;5th Gen;Home Console;Sony;knockout kings 2001
7260;Knockout Kings 2001;PlayStation 2;2001;Black Ops Entertainment;0.56;0.28;0.21;0.0;0.07;6th Gen;Home Console;Sony;knockout kings 2001
7261;Knockout Kings 2002;PlayStation 2;2002;Black Ops Entertainment;0.92;0.45;0.35;0.0;0.12;6th Gen;Home Console;Sony;knockout kings 2002
7262;Knockout Kings 2002;Xbox;2002;Black Ops Entertainment;0.27;0.2;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;knockout kings 2002
7263;Knockout Kings 2003;GameCube;2002;NEW Corporation;0.15;0.12;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;knockout kings 2003
7265;Know How 2;Nintendo DS;2010;Bitfield GmbH;0.01;0.0;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;know how 2
7266;Knowledge is Power;PlayStation 4;2017;Wish Studio;0.61;0.05;0.47;0.0;0.09;8th Gen;Home Console;Sony;knowledge is power
7268;Kobe Bryant in NBA Courtside;Nintendo 64;1998;Left Field Productions;1.2;1.02;0.13;0.04;0.01;5th Gen;Home Console;Nintendo;kobe bryant in nba courtside
7286;Konami Arcade Classics;PlayStation;1999;KCE Sapporo;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;konami arcade classics
7301;Kororinpa: Marble Mania;Wii;2007;Hudson Soft;0.14;0.08;0.02;0.03;0.01;7th Gen;Home Console;Nintendo;kororinpa marble mania
7309;Koudelka;PlayStation;1999;Sacnoth;0.09;0.05;0.03;0.0;0.01;5th Gen;Home Console;Sony;koudelka
7316;Krazy Ivan;PlayStation;1996;Psygnosis;0.07;0.04;0.03;0.0;0.0;5th Gen;Home Console;Sony;krazy ivan
7320;Kumamon Bomber: Puzzle de Kumamon Taisou;GameCube;2005;;0.41;0.32;0.08;0.0;0.01;6th Gen;Home Console;Nintendo;kumamon bomber puzzle de kumamon taisou
7322;Kung Fu Chaos;Xbox;2003;Just Add Monsters;0.28;0.21;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;kung fu chaos
7323;Kung Fu Panda;Nintendo DS;2008;Vicarious Visions;1.26;0.56;0.56;0.0;0.14;7th Gen;Handheld;Nintendo;kung fu panda
7325;Kung Fu Panda;PlayStation 3;2008;Luxoflux;0.51;0.21;0.21;0.0;0.09;7th Gen;Home Console;Sony;kung fu panda
7326;Kung Fu Panda;Wii;2008;XPEC;0.91;0.5;0.32;0.0;0.09;7th Gen;Home Console;Nintendo;kung fu panda
7327;Kung Fu Panda;Xbox 360;2008;Luxoflux;3.04;1.91;0.84;0.0;0.29;7th Gen;Home Console;Microsoft;kung fu panda
7328;Kung Fu Panda 2;Nintendo DS;2011;THQ;0.23;0.16;0.05;0.0;0.02;7th Gen;Handheld;Nintendo;kung fu panda 2
7329;Kung Fu Panda 2;PlayStation 3;2011;THQ;0.09;0.04;0.04;0.0;0.01;7th Gen;Home Console;Sony;kung fu panda 2
7330;Kung Fu Panda 2;Wii;2011;THQ;0.13;0.07;0.05;0.0;0.01;7th Gen;Home Console;Nintendo;kung fu panda 2
7331;Kung Fu Panda 2;Xbox 360;2011;THQ;0.25;0.16;0.07;0.0;0.02;7th Gen;Home Console;Microsoft;kung fu panda 2
7334;Kung Fu Panda: Showdown of Legendary Legends;Nintendo 3DS;2015;Little Orbit;0.04;0.0;0.04;0.0;0.0;8th Gen;Handheld;Nintendo;kung fu panda showdown of legendary legends
7335;Kung Fu Panda: Showdown of Legendary Legends;PlayStation 3;2015;Little Orbit;0.04;0.0;0.03;0.0;0.01;7th Gen;Home Console;Sony;kung fu panda showdown of legendary legends
7337;Kung Fu Panda: Showdown of Legendary Legends;Xbox 360;2015;Little Orbit;0.03;0.0;0.03;0.0;0.0;7th Gen;Home Console;Microsoft;kung fu panda showdown of legendary legends
7339;Kung Fu Rider;PlayStation 3;2010;SCE Japan Studio;0.21;0.06;0.1;0.01;0.04;7th Gen;Home Console;Sony;kung fu rider
7341;Kung-Fu: High Impact;Xbox 360;2011;Virtual Air Guitar Company;0.14;0.08;0.05;0.0;0.01;7th Gen;Home Console;Microsoft;kung fu high impact
7345;Kuon;PlayStation 2;2004;From Software;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;kuon
7360;Kurt Warner's Arena Football Unleashed;PlayStation;2000;Midway;0.13;0.07;0.05;0.0;0.01;5th Gen;Home Console;Sony;kurt warners arena football unleashed
7368;Kya: Dark Lineage;PlayStation 2;2003;Eden Games;0.16;0.08;0.06;0.0;0.02;6th Gen;Home Console;Sony;kya dark lineage
7374;L.A. Noire;PlayStation 3;2011;Team Bondi;3.21;1.29;1.31;0.12;0.49;7th Gen;Home Console;Sony;l.a. noire
7375;L.A. Noire;PlayStation 4;2017;Team Bondi;0.6;0.18;0.32;0.0;0.1;8th Gen;Home Console;Sony;l.a. noire
7376;L.A. Noire;Switch;2017;Team Bondi;0.46;0.21;0.21;0.0;0.04;8th Gen;Hybrid;Nintendo;l.a. noire
7377;L.A. Noire;Xbox 360;2011;Team Bondi;2.73;1.55;0.92;0.02;0.24;7th Gen;Home Console;Microsoft;l.a. noire
7378;L.A. Noire;Xbox One;2017;Team Bondi;0.25;0.14;0.09;0.0;0.02;8th Gen;Home Console;Microsoft;l.a. noire
7379;L.A. Noire: The Complete Edition;PlayStation 3;2011;Rockstar Leeds;0.03;0.0;0.02;0.0;0.01;7th Gen;Home Console;Sony;l.a. noire the complete edition
7380;L.A. Noire: The Complete Edition;Xbox 360;2011;Rockstar Leeds;0.02;0.0;0.02;0.0;0.0;7th Gen;Home Console;Microsoft;l.a. noire the complete edition
7381;L.A. Rush;PlayStation 2;2005;The Pitbull Syndicate Limited;0.47;0.23;0.18;0.0;0.06;6th Gen;Home Console;Sony;l.a. rush
7382;L.A. Rush;Xbox;2005;The Pitbull Syndicate Limited;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;l.a. rush
7387;LEGO Batman 2: DC Super Heroes;Nintendo 3DS;2012;TT Fusion;0.86;0.42;0.37;0.0;0.07;8th Gen;Handheld;Nintendo;lego batman 2 dc super heroes
7388;LEGO Batman 2: DC Super Heroes;Nintendo DS;2012;TT Fusion;0.7;0.39;0.25;0.0;0.06;7th Gen;Handheld;Nintendo;lego batman 2 dc super heroes
7389;LEGO Batman 2: DC Super Heroes;PlayStation 3;2012;Traveller's Tales;1.23;0.5;0.54;0.0;0.19;7th Gen;Home Console;Sony;lego batman 2 dc super heroes
7390;LEGO Batman 2: DC Super Heroes;PlayStation Vita;2012;TT Fusion;0.37;0.16;0.13;0.0;0.08;8th Gen;Handheld;Sony;lego batman 2 dc super heroes
7391;LEGO Batman 2: DC Super Heroes;Wii;2012;Traveller's Tales;1.42;0.9;0.4;0.0;0.12;7th Gen;Home Console;Nintendo;lego batman 2 dc super heroes
7392;LEGO Batman 2: DC Super Heroes;Wii U;2013;Traveller's Tales;0.12;0.04;0.07;0.0;0.01;8th Gen;Home Console;Nintendo;lego batman 2 dc super heroes
7393;LEGO Batman 2: DC Super Heroes;Xbox 360;2012;Traveller's Tales;1.69;0.9;0.64;0.0;0.15;7th Gen;Home Console;Microsoft;lego batman 2 dc super heroes
7394;LEGO Batman: The Videogame;Nintendo DS;2008;Traveller's Tales;3.06;1.75;1.02;0.0;0.29;7th Gen;Handheld;Nintendo;lego batman the videogame
7395;LEGO Batman: The Videogame;PlayStation 2;2008;Traveller's Tales;1.27;0.72;0.03;0.0;0.52;6th Gen;Home Console;Sony;lego batman the videogame
7396;LEGO Batman: The Videogame;PlayStation 3;2008;Traveller's Tales;1.3;0.72;0.39;0.0;0.19;7th Gen;Home Console;Sony;lego batman the videogame
7397;LEGO Batman: The Videogame;PlayStation Portable;2008;Traveller's Tales;1.3;0.57;0.46;0.0;0.27;6th Gen;Handheld;Sony;lego batman the videogame
7398;LEGO Batman: The Videogame;Wii;2008;Traveller's Tales;3.07;1.8;0.98;0.0;0.29;7th Gen;Home Console;Nintendo;lego batman the videogame
7399;LEGO Batman: The Videogame;Xbox 360;2008;Traveller's Tales;3.45;2.07;1.04;0.0;0.34;7th Gen;Home Console;Microsoft;lego batman the videogame
7400;LEGO Battles;Nintendo DS;2009;Hellbent Games;1.29;0.79;0.38;0.0;0.12;7th Gen;Handheld;Nintendo;lego battles
7401;LEGO Battles: Ninjago;Nintendo DS;2011;Hellbent Games;1.48;1.03;0.33;0.0;0.12;7th Gen;Handheld;Nintendo;lego battles ninjago
7402;LEGO City Undercover;Nintendo 3DS;2013;;1.45;0.51;0.75;0.07;0.12;8th Gen;Handheld;Nintendo;lego city undercover
7403;LEGO City Undercover;PlayStation 4;2017;TT Fusion;0.76;0.17;0.46;0.01;0.12;8th Gen;Home Console;Sony;lego city undercover
7404;LEGO City Undercover;Switch;2017;TT Fusion;0.64;0.23;0.33;0.03;0.05;8th Gen;Hybrid;Nintendo;lego city undercover
7405;LEGO City Undercover;Wii U;2013;TT Fusion;1.08;0.47;0.4;0.13;0.08;8th Gen;Home Console;Nintendo;lego city undercover
7406;LEGO City Undercover;Xbox One;2017;TT Fusion;0.3;0.15;0.12;0.0;0.03;8th Gen;Home Console;Microsoft;lego city undercover
7407;LEGO DC Super-Villains;PlayStation 4;2018;Traveller's Tales;0.47;0.22;0.17;0.0;0.08;8th Gen;Home Console;Sony;lego dc super villains
7408;LEGO DC Super-Villains;Switch;2018;Traveller's Tales;0.44;0.28;0.12;0.0;0.04;8th Gen;Hybrid;Nintendo;lego dc super villains
7409;LEGO DC Super-Villains;Xbox One;2018;Traveller's Tales;0.3;0.2;0.07;0.0;0.03;8th Gen;Home Console;Microsoft;lego dc super villains
7410;LEGO Dimensions;PlayStation 3;2015;Traveller's Tales;0.8;0.26;0.41;0.0;0.13;7th Gen;Home Console;Sony;lego dimensions
7411;LEGO Dimensions;PlayStation 4;2015;Traveller's Tales;1.18;0.48;0.5;0.0;0.2;8th Gen;Home Console;Sony;lego dimensions
7412;LEGO Dimensions;Wii U;2015;Traveller's Tales;0.65;0.37;0.22;0.0;0.06;8th Gen;Home Console;Nintendo;lego dimensions
7413;LEGO Dimensions;Xbox 360;2015;Traveller's Tales;0.88;0.49;0.31;0.0;0.08;7th Gen;Home Console;Microsoft;lego dimensions
7414;LEGO Dimensions;Xbox One;2015;Traveller's Tales;0.72;0.47;0.18;0.0;0.07;8th Gen;Home Console;Microsoft;lego dimensions
7415;LEGO Friends;Nintendo 3DS;2013;Hellbent Games;0.06;0.0;0.06;0.0;0.0;8th Gen;Handheld;Nintendo;lego friends
7417;LEGO Harry Potter Collection;PlayStation 4;2016;Traveller's Tales;0.88;0.07;0.68;0.0;0.13;8th Gen;Home Console;Sony;lego harry potter collection
7418;LEGO Harry Potter Collection;Switch;2018;Traveller's Tales;0.34;0.15;0.16;0.0;0.03;8th Gen;Hybrid;Nintendo;lego harry potter collection
7419;LEGO Harry Potter Collection;Xbox One;2018;Traveller's Tales;0.22;0.14;0.06;0.0;0.02;8th Gen;Home Console;Microsoft;lego harry potter collection
7420;LEGO Harry Potter: Years 1-4;Nintendo DS;2010;Traveller's Tales;2.29;1.07;1.0;0.0;0.22;7th Gen;Handheld;Nintendo;lego harry potter years 1 4
7421;LEGO Harry Potter: Years 1-4;PlayStation 3;2010;Traveller's Tales;1.37;0.55;0.61;0.0;0.21;7th Gen;Home Console;Sony;lego harry potter years 1 4
7422;LEGO Harry Potter: Years 1-4;PlayStation Portable;2010;Traveller's Tales;0.71;0.14;0.38;0.0;0.19;6th Gen;Handheld;Sony;lego harry potter years 1 4
7423;LEGO Harry Potter: Years 1-4;Wii;2010;Traveller's Tales;2.45;1.29;0.94;0.0;0.22;7th Gen;Home Console;Nintendo;lego harry potter years 1 4
7424;LEGO Harry Potter: Years 1-4;Xbox 360;2010;Traveller's Tales;1.59;0.95;0.5;0.0;0.14;7th Gen;Home Console;Microsoft;lego harry potter years 1 4
7425;LEGO Harry Potter: Years 5-7;Nintendo 3DS;2011;TT Fusion;0.4;0.18;0.19;0.0;0.03;8th Gen;Handheld;Nintendo;lego harry potter years 5 7
7426;LEGO Harry Potter: Years 5-7;Nintendo DS;2011;Traveller's Tales;0.68;0.35;0.26;0.0;0.07;7th Gen;Handheld;Nintendo;lego harry potter years 5 7
7427;LEGO Harry Potter: Years 5-7;PlayStation 3;2011;Traveller's Tales;0.96;0.36;0.45;0.0;0.15;7th Gen;Home Console;Sony;lego harry potter years 5 7
7428;LEGO Harry Potter: Years 5-7;PlayStation Portable;2011;Traveller's Tales;0.29;0.11;0.12;0.0;0.06;6th Gen;Handheld;Sony;lego harry potter years 5 7
7429;LEGO Harry Potter: Years 5-7;PlayStation Vita;2012;Traveller's Tales;0.2;0.07;0.09;0.0;0.04;8th Gen;Handheld;Sony;lego harry potter years 5 7
