;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
3664;Injustice: Gods Among Us;Xbox 360;2013;NetherRealm Studios;1.42;0.97;0.31;0.0;0.14;7th Gen;Home Console;Microsoft;injustice gods among us
3665;Injustice: Gods Among Us Ultimate Edition;PlayStation 4;2013;NetherRealm Studios;0.98;0.46;0.35;0.0;0.17;8th Gen;Home Console;Sony;injustice gods among us ultimate edition
3666;Innocent Life: A Futuristic Harvest Moon;PlayStation Portable;2007;ArtePiazza;0.16;0.08;0.03;0.03;0.02;6th Gen;Handheld;Sony;innocent life a futuristic harvest moon
3667;Inspector Gadget: Gadget's Crazy Maze;PlayStation;2001;Vision Media Engineering;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;inspector gadget gadgets crazy maze
3668;Intelligent Qube;PlayStation;1997;Sony Computer Entertainment;1.22;0.13;0.07;1.0;0.02;5th Gen;Home Console;Sony;intelligent qube
3669;Intellivision Lives!;GameCube;2004;Realtime Associates;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;intellivision lives!
3670;Intellivision Lives!;PlayStation 2;2003;Realtime Associates;0.16;0.08;0.06;0.0;0.02;6th Gen;Home Console;Sony;intellivision lives!
3671;Intellivision Lives!;Xbox;2004;Realtime Associates;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;intellivision lives!
3672;Interactive Sampler Disc 6;PlayStation;1998;Various;0.14;0.08;0.05;0.0;0.01;5th Gen;Home Console;Sony;interactive sampler disc 6
3673;International Cricket 2010;PlayStation 3;2010;Trickstar Games;0.19;0.0;0.15;0.0;0.04;7th Gen;Home Console;Sony;international cricket 2010
3674;International Cricket 2010;Xbox 360;2010;Trickstar Games;0.14;0.0;0.12;0.0;0.02;7th Gen;Home Console;Microsoft;international cricket 2010
3675;International Superstar Soccer 2000 (All region sales);Nintendo 64;2000;KCEO;0.51;0.01;0.26;0.22;0.02;5th Gen;Home Console;Nintendo;international superstar soccer 2000 (all region sales)
3676;International Superstar Soccer 64;Nintendo 64;1997;Konami Computer Entertainment Osaka;0.6;0.09;0.26;0.23;0.02;5th Gen;Home Console;Nintendo;international superstar soccer 64
3677;International Superstar Soccer '98;Nintendo 64;1998;Konami Computer Entertainment Osaka;0.58;0.06;0.3;0.19;0.03;5th Gen;Home Console;Nintendo;international superstar soccer 98
3678;International Superstar Soccer Pro '98;PlayStation;1998;KCET;0.42;0.02;0.02;0.35;0.03;5th Gen;Home Console;Sony;international superstar soccer pro 98
3679;International Track & Field;PlayStation;1996;Konami;0.51;0.08;0.05;0.35;0.03;5th Gen;Home Console;Sony;international track & field
3680;International Track & Field 2000;PlayStation;1999;KCET;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;international track & field 2000
3681;Interplay Sports Baseball 2000;PlayStation;1999;Interplay;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;interplay sports baseball 2000
3682;InuYasha: Feudal Combat;PlayStation 2;2005;Eighting;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;inuyasha feudal combat
3683;InuYasha: The Secret of the Cursed Mask;PlayStation 2;2004;Kamui;0.44;0.21;0.17;0.0;0.06;6th Gen;Home Console;Sony;inuyasha the secret of the cursed mask
3684;Invasion From Beyond;PlayStation;1998;King of the Jungle;0.09;0.05;0.03;0.0;0.01;5th Gen;Home Console;Sony;invasion from beyond
3685;Inversion;PlayStation 3;2012;Saber Interactive;0.07;0.03;0.03;0.0;0.01;7th Gen;Home Console;Sony;inversion
3686;Inversion;Xbox 360;2012;Saber Interactive;0.06;0.03;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;inversion
3687;Invizimals;PlayStation Portable;2010;Novarama;0.79;0.17;0.51;0.0;0.11;6th Gen;Handheld;Sony;invizimals
3688;Invizimals: Shadow Zone;PlayStation Portable;2011;Novarama;0.29;0.05;0.16;0.0;0.08;6th Gen;Handheld;Sony;invizimals shadow zone
3689;Invizimals: The Alliance;PlayStation Vita;2013;;0.07;0.0;0.05;0.0;0.02;8th Gen;Handheld;Sony;invizimals the alliance
3690;Invizimals: The Alliance;PlayStation Vita;2014;Novarama;0.09;0.0;0.07;0.0;0.02;8th Gen;Handheld;Sony;invizimals the alliance
3691;Invizimals: The Lost Kingdom;PlayStation 3;2014;Novarama;0.02;0.0;0.02;0.0;0.0;7th Gen;Home Console;Sony;invizimals the lost kingdom
3692;Invizimals: The Lost Tribes;PlayStation Portable;2011;Novarama;0.11;0.0;0.08;0.0;0.03;6th Gen;Handheld;Sony;invizimals the lost tribes
3693;Invizimals: The Resistance;PlayStation Vita;2014;;0.02;0.0;0.02;0.0;0.0;8th Gen;Handheld;Sony;invizimals the resistance
3694;Iridium Runners;PlayStation 2;2008;Playstos Entertainment;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;iridium runners
3695;Iron & Blood;PlayStation;1996;Take-Two Interactive;0.14;0.08;0.05;0.0;0.01;5th Gen;Home Console;Sony;iron & blood
3696;Iron Man;Nintendo DS;2008;Artificial Mind and Movement;0.52;0.35;0.12;0.0;0.05;7th Gen;Handheld;Nintendo;iron man
3697;Iron Man;PlayStation 3;2008;Secret Level;0.68;0.32;0.25;0.0;0.11;7th Gen;Home Console;Sony;iron man
3698;Iron Man;PlayStation Portable;2008;Artificial Mind and Movement;0.64;0.46;0.09;0.0;0.09;6th Gen;Handheld;Sony;iron man
3699;Iron Man;Wii;2008;Secret Level;0.58;0.3;0.22;0.0;0.06;7th Gen;Home Console;Nintendo;iron man
3700;Iron Man;Xbox 360;2008;Secret Level;0.57;0.27;0.24;0.0;0.06;7th Gen;Home Console;Microsoft;iron man
3701;Iron Man / X-O Manowar in Heavy Metal;PlayStation;1996;Realtime Associates, Inc.;0.09;0.05;0.03;0.0;0.01;5th Gen;Home Console;Sony;iron man / x o manowar in heavy metal
3702;Iron Man 2;Nintendo DS;2010;Sega Studios, San Francisco;0.33;0.14;0.16;0.0;0.03;7th Gen;Handheld;Nintendo;iron man 2
3703;Iron Man 2;PlayStation 3;2010;Sega Studios, San Francisco;0.4;0.14;0.19;0.0;0.07;7th Gen;Home Console;Sony;iron man 2
3704;Iron Man 2;PlayStation Portable;2010;Sega Studios, San Francisco;0.39;0.18;0.13;0.0;0.08;6th Gen;Handheld;Sony;iron man 2
3705;Iron Man 2;Wii;2010;Sega Studios, San Francisco;0.33;0.15;0.15;0.0;0.03;7th Gen;Home Console;Nintendo;iron man 2
3706;Iron Man 2;Xbox 360;2010;Sega Studios, San Francisco;0.28;0.15;0.1;0.0;0.03;7th Gen;Home Console;Microsoft;iron man 2
3707;Iron Soldier 3;PlayStation;2000;Eclipse Software;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;iron soldier 3
3708;Irritating Stick;PlayStation;1999;Saurus;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;irritating stick
3709;Island Xtreme Stunts;PlayStation 2;2002;Silicon Dreams;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;island xtreme stunts
3710;Ivy the Kiwi?;Wii;2010;PROPE;0.06;0.04;0.02;0.0;0.0;7th Gen;Home Console;Nintendo;ivy the kiwi?
3711;J Stars Victory Vs.;PlayStation 3;2014;;0.32;0.04;0.06;0.2;0.02;7th Gen;Home Console;Sony;j stars victory vs.
3712;J Stars Victory Vs.;PlayStation 4;2015;Namco Bandai Games;0.3;0.11;0.14;0.0;0.05;8th Gen;Home Console;Sony;j stars victory vs.
3713;J Stars Victory Vs.;PlayStation Vita;2014;;0.26;0.0;0.07;0.17;0.02;8th Gen;Handheld;Sony;j stars victory vs.
3714;Jackass the Game;PlayStation 2;2007;Sidhe Interactive;0.29;0.14;0.11;0.0;0.04;6th Gen;Home Console;Sony;jackass the game
3715;Jackass the Game;PlayStation Portable;2007;Sidhe Interactive;0.22;0.09;0.08;0.0;0.05;6th Gen;Handheld;Sony;jackass the game
3716;Jackie Chan: Stuntmaster;PlayStation;2000;Radical Entertainment;0.21;0.12;0.08;0.0;0.01;5th Gen;Home Console;Sony;jackie chan stuntmaster
3717;Jacqueline Wilson's Tracy Beaker: The Game;Nintendo DS;2009;P2 Games;0.05;0.0;0.05;0.0;0.0;7th Gen;Handheld;Nintendo;jacqueline wilsons tracy beaker the game
3718;Jade Cocoon 2;PlayStation 2;2001;Genki;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;jade cocoon 2
3719;Jade Cocoon: Story of the Tamamayu;PlayStation;1999;Genki;0.27;0.15;0.1;0.0;0.02;5th Gen;Home Console;Sony;jade cocoon story of the tamamayu
3720;Jade Empire;Xbox;2005;BioWare Corp.;0.7;0.48;0.19;0.0;0.03;6th Gen;Home Console;Microsoft;jade empire
3721;Jak 3;PlayStation 2;2004;Naughty Dog;1.85;1.33;0.49;0.0;0.03;6th Gen;Home Console;Sony;jak 3
3722;Jak and Daxter Collection;PlayStation 3;2012;Naughty Dog;0.93;0.6;0.18;0.0;0.15;7th Gen;Home Console;Sony;jak and daxter collection
3723;Jak and Daxter: The Lost Frontier;PlayStation 2;2009;High Impact Games;0.45;0.22;0.17;0.0;0.06;6th Gen;Home Console;Sony;jak and daxter the lost frontier
3724;Jak and Daxter: The Lost Frontier;PlayStation Portable;2009;High Impact Games;0.62;0.18;0.28;0.0;0.16;6th Gen;Handheld;Sony;jak and daxter the lost frontier
3725;Jak and Daxter: The Precursor Legacy;PlayStation 2;2001;Naughty Dog;3.65;2.08;1.09;0.15;0.33;6th Gen;Home Console;Sony;jak and daxter the precursor legacy
3726;Jak II;PlayStation 2;2003;Naughty Dog;2.78;1.68;0.74;0.0;0.36;6th Gen;Home Console;Sony;jak ii
3727;Jak X: Combat Racing;PlayStation 2;2005;Naughty Dog;0.54;0.45;0.02;0.0;0.07;6th Gen;Home Console;Sony;jak x combat racing
3729;Jake Power: Fireman;Nintendo DS;2008;Magic Pockets;0.49;0.08;0.35;0.0;0.06;7th Gen;Handheld;Nintendo;jake power fireman
3730;Jambo! Safari Animal Rescue;Wii;2009;Full Fat;0.09;0.07;0.01;0.0;0.01;7th Gen;Home Console;Nintendo;jambo! safari animal rescue
3731;James Bond 007: Agent Under Fire;GameCube;2002;EA Redwood Shores;0.73;0.56;0.15;0.0;0.02;6th Gen;Home Console;Nintendo;james bond 007 agent under fire
3732;James Bond 007: Agent Under Fire;PlayStation 2;2001;EA Redwood Shores;3.54;1.9;1.13;0.1;0.41;6th Gen;Home Console;Sony;james bond 007 agent under fire
3733;James Bond 007: Agent Under Fire;Xbox;2002;EA Redwood Shores;0.9;0.65;0.22;0.0;0.03;6th Gen;Home Console;Microsoft;james bond 007 agent under fire
3734;James Bond 007: Blood Stone;Nintendo DS;2010;n-Space;0.06;0.05;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;james bond 007 blood stone
3735;James Bond 007: Blood Stone;PlayStation 3;2010;Bizarre Creations;0.69;0.18;0.37;0.02;0.12;7th Gen;Home Console;Sony;james bond 007 blood stone
3736;James Bond 007: Blood Stone;Xbox 360;2010;Bizarre Creations;0.48;0.2;0.23;0.0;0.05;7th Gen;Home Console;Microsoft;james bond 007 blood stone
3737;James Bond 007: Everything or Nothing;GameCube;2004;EA Redwood Shores;0.41;0.32;0.08;0.0;0.01;6th Gen;Home Console;Nintendo;james bond 007 everything or nothing
3738;James Bond 007: Everything or Nothing;PlayStation 2;2004;EA Redwood Shores;2.32;0.85;1.06;0.09;0.32;6th Gen;Home Console;Sony;james bond 007 everything or nothing
3739;James Bond 007: Everything or Nothing;Xbox;2004;EA Redwood Shores;0.64;0.43;0.19;0.0;0.02;6th Gen;Home Console;Microsoft;james bond 007 everything or nothing
3740;James Bond 007: Legends;PlayStation 3;2012;;0.35;0.11;0.17;0.0;0.07;7th Gen;Home Console;Sony;james bond 007 legends
3741;James Bond 007: Legends;Wii U;2012;;0.13;0.07;0.05;0.0;0.01;8th Gen;Home Console;Nintendo;james bond 007 legends
3742;James Bond 007: Legends;Xbox 360;2012;;0.3;0.13;0.14;0.0;0.03;7th Gen;Home Console;Microsoft;james bond 007 legends
3743;James Bond 007: Nightfire;GameCube;2002;Eurocom Entertainment Software;0.78;0.6;0.16;0.0;0.02;6th Gen;Home Console;Nintendo;james bond 007 nightfire
3744;James Bond 007: Nightfire;PlayStation 2;2002;Eurocom Entertainment Software;3.32;1.45;1.29;0.12;0.46;6th Gen;Home Console;Sony;james bond 007 nightfire
3745;James Bond 007: Nightfire;Xbox;2002;Eurocom Entertainment Software;0.83;0.58;0.22;0.0;0.03;6th Gen;Home Console;Microsoft;james bond 007 nightfire
3746;James Cameron's Avatar: The Game;Nintendo DS;2009;Ubisoft Montreal;0.4;0.18;0.18;0.0;0.04;7th Gen;Handheld;Nintendo;james camerons avatar the game
3747;James Cameron's Avatar: The Game;PlayStation 3;2009;Ubisoft Montreal;0.9;0.32;0.43;0.0;0.15;7th Gen;Home Console;Sony;james camerons avatar the game
3748;James Cameron's Avatar: The Game;PlayStation Portable;2009;Ubisoft Montreal;0.61;0.22;0.25;0.0;0.14;6th Gen;Handheld;Sony;james camerons avatar the game
3749;James Cameron's Avatar: The Game;Wii;2009;Ubisoft Montreal;0.71;0.32;0.32;0.0;0.07;7th Gen;Home Console;Nintendo;james camerons avatar the game
3750;James Cameron's Avatar: The Game;Xbox 360;2009;Ubisoft Montreal;0.77;0.34;0.35;0.0;0.08;7th Gen;Home Console;Microsoft;james camerons avatar the game
3751;James Cameron's Dark Angel;PlayStation 2;2002;Radical Entertainment;0.17;0.08;0.07;0.0;0.02;6th Gen;Home Console;Sony;james camerons dark angel
3752;James Cameron's Dark Angel;Xbox;2002;Sierra Entertainment;0.07;0.05;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;james camerons dark angel
3753;James Noir's Hollywood Crimes;Nintendo 3DS;2011;Ubisoft;0.15;0.07;0.07;0.0;0.01;8th Gen;Handheld;Nintendo;james noirs hollywood crimes
3754;James Patterson Women's Murder Club: Games of Passion;Nintendo DS;2009;Griptonite Games;0.42;0.15;0.22;0.0;0.05;7th Gen;Handheld;Nintendo;james patterson womens murder club games of passion
3755;Jampack Fall 2001;PlayStation;2001;Sony Computer Entertainment America;0.59;0.33;0.22;0.0;0.04;5th Gen;Home Console;Sony;jampack fall 2001
3756;Jampack Spring 2004 (RP-T);PlayStation 2;2003;;0.41;0.2;0.16;0.0;0.05;6th Gen;Home Console;Sony;jampack spring 2004 (rp t)
3757;Jampack Summer 2001;PlayStation 2;2001;Sony Computer Entertainment America;0.74;0.36;0.28;0.0;0.1;6th Gen;Home Console;Sony;jampack summer 2001
3758;Jampack Summer 2002;PlayStation 2;2002;Sony Computer Entertainment America;0.57;0.28;0.22;0.0;0.07;6th Gen;Home Console;Sony;jampack summer 2002
3759;Jampack: Summer 2003 (RP-M);PlayStation 2;2003;Sony Computer Entertainment America;0.31;0.15;0.12;0.0;0.04;6th Gen;Home Console;Sony;jampack summer 2003 (rp m)
3760;Jampack: Summer 2003 (RP-T);PlayStation 2;2003;Sony Computer Entertainment America;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;jampack summer 2003 (rp t)
3761;Jampack Summer 2K;PlayStation;2000;Sony Computer Entertainment America;1.58;0.88;0.6;0.0;0.1;5th Gen;Home Console;Sony;jampack summer 2k
3762;Jampack Summer '99;PlayStation;1999;Sony Computer Entertainment America;0.96;0.54;0.36;0.0;0.06;5th Gen;Home Console;Sony;jampack summer 99
3763;Jampack Vol. 1;PlayStation;1997;Sony Computer Entertainment America;0.18;0.1;0.07;0.0;0.01;5th Gen;Home Console;Sony;jampack vol. 1
3764;Jampack Vol. 2;PlayStation;1997;Sony Computer Entertainment America;0.53;0.3;0.2;0.0;0.03;5th Gen;Home Console;Sony;jampack vol. 2
3765;Jampack Volume 10;PlayStation 2;2004;Sony Computer Entertainment America;0.41;0.2;0.16;0.0;0.05;6th Gen;Home Console;Sony;jampack volume 10
3766;Jampack Volume 11;PlayStation 2;2004;Sony Computer Entertainment America;0.53;0.26;0.2;0.0;0.07;6th Gen;Home Console;Sony;jampack volume 11
3767;Jampack Volume 12;PlayStation 2;2005;Sony Computer Entertainment America;0.31;0.15;0.12;0.0;0.04;6th Gen;Home Console;Sony;jampack volume 12
3768;Jampack Volume 13 (RP-M);PlayStation 2;2005;Sony Computer Entertainment America;0.44;0.37;0.01;0.0;0.06;6th Gen;Home Console;Sony;jampack volume 13 (rp m)
3769;Jampack Volume 13 (RP-T);PlayStation 2;2005;Sony Computer Entertainment America;0.63;0.31;0.24;0.0;0.08;6th Gen;Home Console;Sony;jampack volume 13 (rp t)
3770;Jampack Volume 14 (RP-T);PlayStation 2;2006;Sony Computer Entertainment America;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;jampack volume 14 (rp t)
3771;Jampack Winter 2000;PlayStation;2000;Sony Computer Entertainment America;1.0;0.55;0.38;0.0;0.07;5th Gen;Home Console;Sony;jampack winter 2000
3772;Jampack Winter 2001;PlayStation 2;2001;Sony Computer Entertainment America;0.72;0.35;0.28;0.0;0.09;6th Gen;Home Console;Sony;jampack winter 2001
3773;Jampack Winter 2002;PlayStation 2;2002;Sony Computer Entertainment America;0.52;0.25;0.2;0.0;0.07;6th Gen;Home Console;Sony;jampack winter 2002
3774;Jampack Winter 2003 (RP-M);PlayStation 2;2003;Sony Computer Entertainment America;0.46;0.22;0.18;0.0;0.06;6th Gen;Home Console;Sony;jampack winter 2003 (rp m)
3775;Jampack Winter 2003 (RP-T);PlayStation 2;2003;Sony Computer Entertainment America;0.39;0.19;0.15;0.0;0.05;6th Gen;Home Console;Sony;jampack winter 2003 (rp t)
3776;Jampack Winter '98;PlayStation;1998;Sony Computer Entertainment America;1.13;0.63;0.43;0.0;0.07;5th Gen;Home Console;Sony;jampack winter 98
3777;Jampack Winter '99;PlayStation;1999;Sony Computer Entertainment America;1.69;0.94;0.64;0.0;0.11;5th Gen;Home Console;Sony;jampack winter 99
3778;JASF: Jane's Advanced Strike Fighters;PlayStation 3;2011;Trickstar Games;0.11;0.07;0.03;0.0;0.01;7th Gen;Home Console;Sony;jasf janes advanced strike fighters
3779;JASF: Jane's Advanced Strike Fighters;Xbox 360;2011;Trickstar Games;0.09;0.06;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;jasf janes advanced strike fighters
3780;Jaws Unleashed;PlayStation 2;2006;Appaloosa Interactive;0.6;0.5;0.02;0.0;0.08;6th Gen;Home Console;Sony;jaws unleashed
3781;Jaws Unleashed;Xbox;2006;Appaloosa Interactive;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;jaws unleashed
3782;Jeopardy!;Nintendo 64;1998;GameTek;0.1;0.08;0.02;0.0;0.0;5th Gen;Home Console;Nintendo;jeopardy!
3783;Jeopardy!;PlayStation;1998;Artech Studios;0.71;0.39;0.27;0.0;0.05;5th Gen;Home Console;Sony;jeopardy!
3784;Jeopardy!;PlayStation 2;2003;Atari;0.48;0.24;0.18;0.0;0.06;6th Gen;Home Console;Sony;jeopardy!
3785;Jeopardy! 2nd Edition;PlayStation;2000;Hasbro Interactive;0.29;0.16;0.11;0.0;0.02;5th Gen;Home Console;Sony;jeopardy! 2nd edition
3786;Jeremy McGrath Supercross 2000;Nintendo 64;2000;Acclaim Entertainment;0.29;0.23;0.06;0.0;0.0;5th Gen;Home Console;Nintendo;jeremy mcgrath supercross 2000
3787;Jeremy McGrath Supercross 2000;PlayStation;2000;Acclaim Entertainment;0.72;0.4;0.27;0.0;0.05;5th Gen;Home Console;Sony;jeremy mcgrath supercross 2000
3788;Jeremy McGrath Supercross 98;PlayStation;1998;Acclaim Entertainment;1.04;0.91;0.1;0.0;0.03;5th Gen;Home Console;Sony;jeremy mcgrath supercross 98
3789;Jeremy McGrath Supercross World;GameCube;2002;Acclaim Entertainment;0.11;0.09;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;jeremy mcgrath supercross world
3790;Jeremy McGrath Supercross World;PlayStation 2;2001;Acclaim Entertainment;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;jeremy mcgrath supercross world
3791;Jersey Devil;PlayStation;1998;Behaviour Interactive Inc.;0.23;0.13;0.09;0.0;0.01;5th Gen;Home Console;Sony;jersey devil
3792;Jet Force Gemini;Nintendo 64;1999;Rare Ltd.;1.15;0.78;0.28;0.07;0.02;5th Gen;Home Console;Nintendo;jet force gemini
3793;Jet Li: Rise to Honor;PlayStation 2;2004;Sony Computer Entertainment America;1.26;0.62;0.48;0.0;0.16;6th Gen;Home Console;Sony;jet li rise to honor
3794;Jet Moto;PlayStation;1996;SingleTrac;1.83;1.33;0.4;0.03;0.07;5th Gen;Home Console;Sony;jet moto
3795;Jet Moto 2;PlayStation;1997;SingleTrac;1.93;1.41;0.42;0.03;0.07;5th Gen;Home Console;Sony;jet moto 2
3796;Jet Moto 3;PlayStation;1999;Pacific Coast Power & Light;0.74;0.41;0.28;0.0;0.05;5th Gen;Home Console;Sony;jet moto 3
3797;Jet X20;PlayStation 2;2002;Killer Game;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;jet x20
3798;Jewel Legends: Tree of Life;Nintendo DS;2011;Rising Star Games;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel legends tree of life
3799;Jewel Link Chronicles: Legend of Athena;Nintendo DS;2011;Avanquest Software;0.07;0.0;0.06;0.0;0.01;7th Gen;Handheld;Nintendo;jewel link chronicles legend of athena
3800;Jewel Link Chronicles: Mountains of Madness;Nintendo DS;2012;Avanquest Software;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel link chronicles mountains of madness
3801;Jewel Master: Cradle of Persia;Nintendo DS;2014;Rising Star Games;0.05;0.0;0.05;0.0;0.0;7th Gen;Handheld;Nintendo;jewel master cradle of persia
3802;Jewel Master: Cradle Of Rome 2;Nintendo DS;2011;Rising Star Games;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;jewel master cradle of rome 2
3803;Jewel Master Egypt;Nintendo DS;2009;Storm City Games;0.53;0.21;0.27;0.0;0.05;7th Gen;Handheld;Nintendo;jewel master egypt
3805;Jewel Match;Nintendo DS;2010;PlayV;0.19;0.05;0.12;0.0;0.02;7th Gen;Handheld;Nintendo;jewel match
3806;Jewel Match 2;Nintendo DS;2012;;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;jewel match 2
3807;Jewel Quest 5: The Sleepless Star;Nintendo DS;2013;Engine Software;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;jewel quest 5 the sleepless star
3808;Jewel Quest: Expeditions;Nintendo DS;2007;iWin, Inc.;0.21;0.03;0.17;0.0;0.01;7th Gen;Handheld;Nintendo;jewel quest expeditions
3809;Jewel Quest IV: Heritage;Nintendo DS;2011;iWin;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel quest iv heritage
3810;Jewel Quest Mysteries;Nintendo DS;2009;Activision;0.04;0.03;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;jewel quest mysteries
3811;Jewel Quest Mysteries 2: Trail of the Midnight Heart;Nintendo DS;2011;Licensed 4U;0.04;0.0;0.04;0.0;0.0;7th Gen;Handheld;Nintendo;jewel quest mysteries 2 trail of the midnight heart
3812;Jewel Quest Mysteries: Curse of the Emerald Tear;Nintendo DS;2010;TBD;0.29;0.0;0.25;0.0;0.04;7th Gen;Handheld;Nintendo;jewel quest mysteries curse of the emerald tear
3814;Jewel Quest Solitaire;Nintendo DS;2009;Avanquest Software;0.16;0.0;0.14;0.0;0.02;7th Gen;Handheld;Nintendo;jewel quest solitaire
3815;Jewel Time Deluxe;Nintendo DS;2011;O-Games;0.08;0.04;0.03;0.0;0.01;7th Gen;Handheld;Nintendo;jewel time deluxe
3816;Jewels of the Ages;Nintendo DS;2011;City Interactive;0.06;0.03;0.02;0.0;0.01;7th Gen;Handheld;Nintendo;jewels of the ages
3817;Jewels of the Tropical Lost Island;Nintendo DS;2010;TBA;0.23;0.11;0.1;0.0;0.02;7th Gen;Handheld;Nintendo;jewels of the tropical lost island
3818;JGTC: All-Japan Grand Touring Car Championship;PlayStation;1998;TYO;0.42;0.23;0.16;0.0;0.03;5th Gen;Home Console;Sony;jgtc all japan grand touring car championship
3819;Jig-A-Pix: Wild World;Nintendo DS;2009;;0.04;0.03;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;jig a pix wild world
3820;Jillian Michaels' Fitness Adventure;Xbox 360;2011;n-Space;0.21;0.17;0.02;0.0;0.02;7th Gen;Home Console;Microsoft;jillian michaels fitness adventure
3821;Jillian Michaels' Fitness Ultimatum 2009;Wii;2008;3G Studios;1.27;0.96;0.2;0.0;0.11;7th Gen;Home Console;Nintendo;jillian michaels fitness ultimatum 2009
3822;Jillian Michaels Fitness Ultimatum 2010;Wii;2009;Collision Studios;0.56;0.51;0.01;0.0;0.04;7th Gen;Home Console;Nintendo;jillian michaels fitness ultimatum 2010
3823;Jimmy Neutron: Boy Genius;GameCube;2002;Big Sky Software;0.09;0.07;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;jimmy neutron boy genius
3824;Jimmy Neutron: Boy Genius;PlayStation 2;2002;Big Sky Software;0.41;0.2;0.16;0.0;0.05;6th Gen;Home Console;Sony;jimmy neutron boy genius
3825;John Daly's ProStroke Golf;PlayStation 3;2010;Gusto Games;0.12;0.09;0.02;0.0;0.01;7th Gen;Home Console;Sony;john dalys prostroke golf
3826;John Deere: Harvest in the Heartland;Nintendo DS;2007;Black Lantern Studios;0.29;0.23;0.04;0.0;0.02;7th Gen;Handheld;Nintendo;john deere harvest in the heartland
3827;Johnny Bazookatone;PlayStation;1996;Arc Developments;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;johnny bazookatone
3828;Jojo's Bizarre Adventure;PlayStation;2000;Capcom;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;jojos bizarre adventure
3829;Jojo's Bizarre Adventure;PlayStation 3;2012;Unknown;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;jojos bizarre adventure
3830;JoJo's Bizarre Adventure: All Star Battle;PlayStation 3;2013;;0.58;0.05;0.02;0.5;0.01;7th Gen;Home Console;Sony;jojos bizarre adventure all star battle
3831;Jonah Lomu Rugby Challenge;Xbox 360;2011;Sidhe Interactive;0.31;0.09;0.19;0.0;0.03;7th Gen;Home Console;Microsoft;jonah lomu rugby challenge
3832;Jonny Moseley Mad Trix;PlayStation 2;2001;3DO;0.14;0.07;0.05;0.0;0.02;6th Gen;Home Console;Sony;jonny moseley mad trix
3833;Journey;PlayStation 3;2012;;0.25;0.04;0.15;0.0;0.06;7th Gen;Home Console;Sony;journey
3834;JSRF: Jet Set Radio Future;Xbox;2002;Smilebit;0.21;0.13;0.04;0.03;0.01;6th Gen;Home Console;Microsoft;jsrf jet set radio future
3835;JU-ON: The Grudge;Wii;2009;FeelPlus;0.1;0.07;0.01;0.01;0.01;7th Gen;Home Console;Nintendo;ju on the grudge
3836;Judge Dredd;PlayStation;1998;Gremlin Interactive;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;judge dredd
3837;Judge Dredd: Dredd Vs Death;PlayStation 2;2005;Rebellion Developments;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;judge dredd dredd vs death
3838;Juiced;PlayStation 2;2005;Juice Games;0.53;0.26;0.2;0.0;0.07;6th Gen;Home Console;Sony;juiced
3839;Juiced;Xbox;2005;Juice Games;0.18;0.13;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;juiced
