;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
173;AMF Bowling Pinbusters!;Wii;2007;Atomic Planet Entertainment;0.91;0.84;0.0;0.0;0.07;7th Gen;Home Console;Nintendo;amf bowling pinbusters!
174;AMF Bowling World Lanes;Wii;2008;Vir2L Studios;0.36;0.33;0.0;0.0;0.03;7th Gen;Home Console;Nintendo;amf bowling world lanes
175;AMF Xtreme Bowling;PlayStation 2;2006;Mud Duck Productions;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;amf xtreme bowling
176;AMF Xtreme Bowling;Xbox;2006;Mud Duck Productions;0.01;0.01;0.0;0.0;0.0;6th Gen;Home Console;Microsoft;amf xtreme bowling
177;AMNESIA World;PlayStation Vita;2014;;0.03;0.0;0.0;0.03;0.0;8th Gen;Handheld;Sony;amnesia world
178;ARK Park;PlayStation 4;2018;Snail Games USA;0.05;0.04;0.0;0.0;0.01;8th Gen;Home Console;Sony;ark park
179;ARK: Survival Evolved;Switch;2018;Studio Wildcard;0.08;0.07;0.0;0.0;0.01;8th Gen;Hybrid;Nintendo;ark survival evolved
180;ASH: Archaic Sealed Heat;Nintendo DS;2007;Mistwalker Corporation / Racjin;0.12;0.0;0.0;0.12;0.0;7th Gen;Handheld;Nintendo;ash archaic sealed heat
181;ATV Drift & Tricks;PlayStation 4;2017;Artefacts Studio;0.09;0.07;0.0;0.0;0.02;8th Gen;Home Console;Sony;atv drift & tricks
182;ATV Drift & Tricks;Switch;2018;Artefacts Studio;0.01;0.01;0.0;0.0;0.0;8th Gen;Hybrid;Nintendo;atv drift & tricks
183;ATV Drift & Tricks;Xbox One;2018;Artefacts Studio;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;atv drift & tricks
184;ATV Offroad Fury;PlayStation 2;2001;Rainbow Studios;2.41;2.07;0.26;0.0;0.08;6th Gen;Home Console;Sony;atv offroad fury
185;ATV Offroad Fury 2;PlayStation 2;2002;Rainbow Studios;2.18;1.92;0.2;0.0;0.06;6th Gen;Home Console;Sony;atv offroad fury 2
186;ATV Offroad Fury 3;PlayStation 2;2004;Climax Group;1.2;1.0;0.04;0.0;0.16;6th Gen;Home Console;Sony;atv offroad fury 3
187;ATV Offroad Fury Pro;PlayStation Portable;2006;Climax Group;0.45;0.37;0.04;0.0;0.04;6th Gen;Handheld;Sony;atv offroad fury pro
188;ATV Offroad Fury: Blazin' Trails;PlayStation Portable;2005;Climax Group;0.57;0.53;0.0;0.0;0.04;6th Gen;Handheld;Sony;atv offroad fury blazin trails
189;ATV Quad Kings;Nintendo DS;2010;Enjoy Gaming ltd.;0.11;0.1;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;atv quad kings
190;ATV Quad Kings;Wii;2009;Zoo Games;0.21;0.2;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;atv quad kings
191;ATV Quad Power Racing 2;GameCube;2003;Climax Entertainment;0.29;0.22;0.06;0.0;0.01;6th Gen;Home Console;Nintendo;atv quad power racing 2
192;ATV Quad Power Racing 2;PlayStation 2;2003;Climax Entertainment;0.84;0.41;0.32;0.0;0.11;6th Gen;Home Console;Sony;atv quad power racing 2
193;ATV Quad Power Racing 2;Xbox;2003;Climax Entertainment;0.44;0.36;0.07;0.0;0.01;6th Gen;Home Console;Microsoft;atv quad power racing 2
194;ATV Renegades;PlayStation 4;2017;Nighthawk Interactive;0.01;0.01;0.0;0.0;0.0;8th Gen;Home Console;Sony;atv renegades
195;ATV Renegades;Xbox One;2017;Nighthawk Interactive;0.0;0.0;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;atv renegades
196;ATV/Monster Truck Mayhem;Nintendo DS;2007;Destination;0.35;0.33;0.0;0.0;0.02;7th Gen;Handheld;Nintendo;atv/monster truck mayhem
197;ATV: Quad Frenzy;Nintendo DS;2005;Skyworks Technologies;0.11;0.1;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;atv quad frenzy
198;ATV: Quad Power Racing;PlayStation;2000;Climax Group;1.04;0.58;0.39;0.0;0.07;5th Gen;Home Console;Sony;atv quad power racing
199;Aa Megami-samaa;PlayStation 2;2007;Marvelous Interactive;0.01;0.0;0.0;0.01;0.0;6th Gen;Home Console;Sony;aa megami samaa
200;Abunai: Koi no Sousa Shitsu;PlayStation Portable;2012;Unknown;0.01;0.0;0.0;0.01;0.0;6th Gen;Handheld;Sony;abunai koi no sousa shitsu
201;Abunai: Koi no Sousa Shitsu;PlayStation Vita;2015;Unknown;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Sony;abunai koi no sousa shitsu
202;Academy of Champions: Soccer;Wii;2009;Ubisoft Vancouver;0.12;0.09;0.02;0.0;0.01;7th Gen;Home Console;Nintendo;academy of champions soccer
203;Accel World vs. Sword Art Online: Millennium Twilight;PlayStation 4;2017;Namco Bandai Games;0.1;0.0;0.03;0.06;0.01;8th Gen;Home Console;Sony;accel world vs. sword art online millennium twilight
204;Accel World vs. Sword Art Online: Millennium Twilight;PlayStation Vita;2017;Namco Bandai Games;0.07;0.0;0.0;0.07;0.0;8th Gen;Handheld;Sony;accel world vs. sword art online millennium twilight
205;Accel World: Ginyoku no Kakusei;PlayStation 3;2012;Bandai Namco Games;0.03;0.0;0.0;0.03;0.0;7th Gen;Home Console;Sony;accel world ginyoku no kakusei
206;Accel World: Ginyoku no Kakusei;PlayStation Portable;2012;Bandai Namco Games;0.03;0.0;0.0;0.03;0.0;6th Gen;Handheld;Sony;accel world ginyoku no kakusei
207;Accel World: Kasoku no Chouten;PlayStation 3;2013;Bandai Namco Games;0.02;0.0;0.0;0.02;0.0;7th Gen;Home Console;Sony;accel world kasoku no chouten
208;Accel World: Kasoku no Chouten;PlayStation Portable;2013;Bandai Namco Games;0.01;0.0;0.0;0.01;0.0;6th Gen;Handheld;Sony;accel world kasoku no chouten
209;Ace Attorney 6;Nintendo 3DS;2016;;0.27;0.0;0.0;0.27;0.0;8th Gen;Handheld;Nintendo;ace attorney 6
210;Ace Attorney Investigations 2;Nintendo DS;2011;Capcom;0.26;0.0;0.0;0.26;0.0;7th Gen;Handheld;Nintendo;ace attorney investigations 2
211;Ace Attorney Investigations: Miles Edgeworth;Nintendo DS;2010;Capcom;0.71;0.23;0.14;0.3;0.04;7th Gen;Handheld;Nintendo;ace attorney investigations miles edgeworth
212;Ace Attorney Investigations: Miles Edgeworth;Nintendo DS;2009;;0.76;0.27;0.15;0.3;0.04;7th Gen;Handheld;Nintendo;ace attorney investigations miles edgeworth
213;Ace Combat 04: Shattered Skies;PlayStation 2;2001;Namco;3.17;2.06;0.56;0.38;0.17;6th Gen;Home Console;Sony;ace combat 04 shattered skies
214;Ace Combat 2;PlayStation;1997;Namco;0.89;0.16;0.11;0.56;0.06;5th Gen;Home Console;Sony;ace combat 2
215;Ace Combat 3: Electrosphere;PlayStation;1999;;0.82;0.22;0.15;0.4;0.05;5th Gen;Home Console;Sony;ace combat 3 electrosphere
216;Ace Combat 5: The Unsung War;PlayStation 2;2004;Project ACES;1.72;0.88;0.34;0.32;0.18;6th Gen;Home Console;Sony;ace combat 5 the unsung war
217;Ace Combat 6: Fires of Liberation;Xbox 360;2007;Namco Bandai Games;1.01;0.69;0.04;0.22;0.06;7th Gen;Home Console;Microsoft;ace combat 6 fires of liberation
218;Ace Combat X: Skies of Deception;PlayStation Portable;2006;Bandai Namco Games;0.99;0.37;0.31;0.12;0.19;6th Gen;Handheld;Sony;ace combat x skies of deception
219;Ace Combat Zero: The Belkan War;PlayStation 2;2006;Namco;0.51;0.15;0.12;0.2;0.04;6th Gen;Home Console;Sony;ace combat zero the belkan war
220;Ace Combat: Assault Horizon;PlayStation 3;2011;Project ACES;0.75;0.3;0.16;0.22;0.07;7th Gen;Home Console;Sony;ace combat assault horizon
221;Ace Combat: Assault Horizon;Xbox 360;2011;Project ACES;0.49;0.3;0.12;0.03;0.04;7th Gen;Home Console;Microsoft;ace combat assault horizon
222;Ace Combat: Assault Horizon Legacy;Nintendo 3DS;2011;Namco Bandai Games;0.25;0.1;0.06;0.08;0.01;8th Gen;Handheld;Nintendo;ace combat assault horizon legacy
223;Ace Combat: Joint Assault;PlayStation Portable;2010;Project ACES;0.29;0.06;0.05;0.15;0.03;6th Gen;Handheld;Sony;ace combat joint assault
224;Aces of War;PlayStation Portable;2007;Taito Corporation;0.0;0.0;0.0;0.0;0.0;6th Gen;Handheld;Sony;aces of war
225;Action Bass;PlayStation;2000;Unknown;1.14;0.64;0.43;0.0;0.07;5th Gen;Home Console;Sony;action bass
226;Action Girlz Racing;Wii;2008;Data Design Interactive;0.01;0.01;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;action girlz racing
227;Active Health with Carol Vorderman;Nintendo DS;2009;Fuse Games Limited;0.19;0.0;0.18;0.0;0.01;7th Gen;Handheld;Nintendo;active health with carol vorderman
228;Active Life Explorer;Wii;2010;Namco Bandai Games;0.15;0.14;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;active life explorer
229;Active Life: Extreme Challenge;Wii;2009;High Horse Entertainment;0.48;0.15;0.27;0.0;0.06;7th Gen;Home Console;Nintendo;active life extreme challenge
230;Active Life: Magical Carnival;Wii;2011;Ganbarion;0.04;0.03;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;active life magical carnival
231;Active Life: Outdoor Challenge;Wii;2008;High Horse Entertainment;1.56;0.79;0.44;0.19;0.14;7th Gen;Home Console;Nintendo;active life outdoor challenge
232;Activision Anthology;PlayStation 2;2002;Contraband Entertainment;0.5;0.25;0.19;0.0;0.06;6th Gen;Home Console;Sony;activision anthology
233;Activision Hits: Remixed;PlayStation Portable;2006;Digital Eclipse Software;0.05;0.05;0.0;0.0;0.0;6th Gen;Handheld;Sony;activision hits remixed
234;Actua Tennis;PlayStation;1998;Gremlin Interactive;0.13;0.07;0.05;0.0;0.01;5th Gen;Home Console;Sony;actua tennis
235;Adidas Power Soccer;PlayStation;1996;Shen Studios;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;adidas power soccer
236;Adidas Power Soccer 98;PlayStation;1998;Shen Studios;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;adidas power soccer 98
237;Adrenalin Misfits;Xbox 360;2010;Konami;0.15;0.12;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;adrenalin misfits
238;Advance Wars: Days of Ruin;Nintendo DS;2008;Intelligent Systems;0.61;0.43;0.13;0.0;0.05;7th Gen;Handheld;Nintendo;advance wars days of ruin
239;Advance Wars: Dual Strike;Nintendo DS;2005;Intelligent Systems;0.4;0.3;0.03;0.04;0.03;7th Gen;Handheld;Nintendo;advance wars dual strike
240;Advent Rising;Xbox;2005;GlyphX Games;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;advent rising
241;Adventure Time: Explore the Dungeon Because I Don't Know!;Nintendo 3DS;2013;Way Forward;0.15;0.1;0.04;0.0;0.01;8th Gen;Handheld;Nintendo;adventure time explore the dungeon because i dont know!
242;Adventure Time: Explore the Dungeon Because I Don't Know!;PlayStation 3;2013;Way Forward;0.05;0.02;0.02;0.0;0.01;7th Gen;Home Console;Sony;adventure time explore the dungeon because i dont know!
243;Adventure Time: Explore the Dungeon Because I Don't Know!;Wii U;2013;Way Forward;0.04;0.02;0.02;0.0;0.0;8th Gen;Home Console;Nintendo;adventure time explore the dungeon because i dont know!
244;Adventure Time: Explore the Dungeon Because I Don't Know!;Xbox 360;2013;Way Forward;0.08;0.03;0.04;0.0;0.01;7th Gen;Home Console;Microsoft;adventure time explore the dungeon because i dont know!
245;Adventure Time: Finn & Jake Investigations;Nintendo 3DS;2015;Vicious Cycle;0.1;0.03;0.06;0.0;0.01;8th Gen;Handheld;Nintendo;adventure time finn & jake investigations
246;Adventure Time: Finn & Jake Investigations;PlayStation 3;2015;Vicious Cycle;0.12;0.04;0.06;0.0;0.02;7th Gen;Home Console;Sony;adventure time finn & jake investigations
247;Adventure Time: Finn & Jake Investigations;PlayStation 4;2015;Vicious Cycle;0.14;0.07;0.05;0.0;0.02;8th Gen;Home Console;Sony;adventure time finn & jake investigations
248;Adventure Time: Finn & Jake Investigations;Wii U;2015;Vicious Cycle;0.07;0.04;0.02;0.0;0.01;8th Gen;Home Console;Nintendo;adventure time finn & jake investigations
249;Adventure Time: Finn & Jake Investigations;Xbox 360;2015;Vicious Cycle;0.13;0.05;0.07;0.0;0.01;7th Gen;Home Console;Microsoft;adventure time finn & jake investigations
250;Adventure Time: Finn & Jake Investigations;Xbox One;2015;Vicious Cycle;0.07;0.04;0.02;0.0;0.01;8th Gen;Home Console;Microsoft;adventure time finn & jake investigations
251;Adventure Time: Pirates of the Enchiridion;PlayStation 4;2018;Outright Games;0.01;0.01;0.0;0.0;0.0;8th Gen;Home Console;Sony;adventure time pirates of the enchiridion
252;Adventure Time: Pirates of the Enchiridion;Switch;2018;Outright Games;0.03;0.01;0.02;0.0;0.0;8th Gen;Hybrid;Nintendo;adventure time pirates of the enchiridion
253;Adventure Time: Pirates of the Enchiridion;Xbox One;2018;Outright Games;0.04;0.04;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;adventure time pirates of the enchiridion
254;Adventure Time: The Secret of the Nameless;Nintendo 3DS;2014;Way Forward Technologies;0.01;0.01;0.0;0.0;0.0;8th Gen;Handheld;Nintendo;adventure time the secret of the nameless
255;Adventure Time: The Secret of the Nameless;Xbox 360;2014;;0.01;0.01;0.0;0.0;0.0;7th Gen;Home Console;Microsoft;adventure time the secret of the nameless
256;Adventure Time: The Secret of the Nameless Kingdom;Nintendo 3DS;2014;WayForward Technologies;0.08;0.0;0.08;0.0;0.0;8th Gen;Handheld;Nintendo;adventure time the secret of the nameless kingdom
257;Adventure Time: The Secret of the Nameless Kingdom;PlayStation 3;2014;WayForward Technologies;0.0;0.0;0.0;0.0;0.0;7th Gen;Home Console;Sony;adventure time the secret of the nameless kingdom
258;Adventure Time: The Secret of the Nameless Kingdom;Xbox 360;2014;WayForward Technologies;0.05;0.0;0.05;0.0;0.0;7th Gen;Home Console;Microsoft;adventure time the secret of the nameless kingdom
259;Adventure Time: The Secret of the Nameless Kingdom;Xbox 360;2014;Way Forward;0.09;0.01;0.08;0.0;0.0;7th Gen;Home Console;Microsoft;adventure time the secret of the nameless kingdom
260;Adventures to Go!;PlayStation Portable;2009;Global A Entertainment;0.14;0.11;0.0;0.01;0.02;6th Gen;Handheld;Sony;adventures to go!
261;Adventures to Go!;PlayStation Portable;2008;;0.12;0.1;0.0;0.01;0.01;6th Gen;Handheld;Sony;adventures to go!
262;Aedis Eclipse: Generation of Chaos;PlayStation Portable;2007;Neverland Company;0.02;0.02;0.0;0.0;0.0;6th Gen;Handheld;Sony;aedis eclipse generation of chaos
263;Aegis of Earth: Protonovus Assault;PlayStation 3;2016;Acquire;0.04;0.02;0.01;0.0;0.01;7th Gen;Home Console;Sony;aegis of earth protonovus assault
264;Aegis of Earth: Protonovus Assault;PlayStation 4;2016;Acquire;0.05;0.03;0.01;0.0;0.01;8th Gen;Home Console;Sony;aegis of earth protonovus assault
265;Aegis of Earth: Protonovus Assault;PlayStation Vita;2016;Acquire;0.04;0.01;0.02;0.0;0.01;8th Gen;Handheld;Sony;aegis of earth protonovus assault
266;Aeon Flux;PlayStation 2;2005;Terminal Reality;0.05;0.02;0.02;0.0;0.01;6th Gen;Home Console;Sony;aeon flux
267;Aeon Flux;Xbox;2005;Terminal Reality;0.01;0.01;0.0;0.0;0.0;6th Gen;Home Console;Microsoft;aeon flux
268;AereA;PlayStation 4;2017;Triangle Studios;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Sony;aerea
269;Aero Elite: Combat Academy;PlayStation 2;2003;Sega-AM2;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;aero elite combat academy
270;Aero Gauge;Nintendo 64;1998;Locomotive Games;0.07;0.06;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;aero gauge
271;AeroFighters Assault;Nintendo 64;1997;Paradigm Entertainment;0.19;0.15;0.04;0.0;0.0;5th Gen;Home Console;Nintendo;aerofighters assault
272;Afrika;PlayStation 3;2009;Rhino Studios;0.21;0.12;0.0;0.08;0.01;7th Gen;Home Console;Sony;afrika
273;Afro Samurai;PlayStation 3;2009;Namco Bandai Games;0.2;0.12;0.05;0.0;0.03;7th Gen;Home Console;Sony;afro samurai
274;Afro Samurai;Xbox 360;2009;Namco Bandai Games;0.23;0.16;0.05;0.0;0.02;7th Gen;Home Console;Microsoft;afro samurai
275;After Burner: Black Falcon;PlayStation Portable;2007;Planet Moon Studios;0.01;0.01;0.0;0.0;0.0;6th Gen;Handheld;Sony;after burner black falcon
276;After Hours Athletes;PlayStation 3;2011;Sony Computer Entertainment;0.12;0.0;0.1;0.0;0.02;7th Gen;Home Console;Sony;after hours athletes
277;Again;Nintendo DS;2010;Cing;0.08;0.07;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;again
278;Again;Nintendo DS;2009;;0.07;0.07;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;again
279;Agassi Tennis Generation;PlayStation 2;2003;Aqua Pacific;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;agassi tennis generation
280;Agatha Christie's The ABC Murders;PlayStation 4;2016;Artefacts Studio;0.09;0.05;0.02;0.0;0.02;8th Gen;Home Console;Sony;agatha christies the abc murders
281;Agatha Christie's The ABC Murders;Xbox One;2016;Artefacts Studio;0.05;0.04;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;agatha christies the abc murders
282;Agatha Christie: And Then There Were None;Wii;2008;AWE Games;0.08;0.06;0.01;0.0;0.01;7th Gen;Home Console;Nintendo;agatha christie and then there were none
283;Agatha Christie: Evil Under the Sun;Wii;2008;AWE Games;0.09;0.06;0.02;0.0;0.01;7th Gen;Home Console;Nintendo;agatha christie evil under the sun
284;Agatha Christie: The ABC Murders;Nintendo DS;2009;DreamCatcher Interactive;0.1;0.08;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;agatha christie the abc murders
285;Age of Empires: Mythologies;Nintendo DS;2008;Griptonite;0.21;0.16;0.03;0.0;0.02;7th Gen;Handheld;Nintendo;age of empires mythologies
286;Age of Empires: The Age of Kings;Nintendo DS;2006;Backbone Entertainment;0.22;0.18;0.02;0.0;0.02;7th Gen;Handheld;Nintendo;age of empires the age of kings
287;Agents of Mayhem;PlayStation 4;2017;Volition Inc.;0.19;0.08;0.08;0.0;0.03;8th Gen;Home Console;Sony;agents of mayhem
288;Agents of Mayhem;Xbox One;2017;Volition Inc.;0.11;0.07;0.03;0.0;0.01;8th Gen;Home Console;Microsoft;agents of mayhem
289;Aggressive Inline;GameCube;2002;Z-Axis, Ltd.;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;aggressive inline
290;Aggressive Inline;PlayStation 2;2002;Z-Axis, Ltd.;0.34;0.17;0.13;0.0;0.04;6th Gen;Home Console;Sony;aggressive inline
291;Aggressive Inline;Xbox;2002;Z-Axis, Ltd.;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;aggressive inline
292;Agile Warrior F-111X;PlayStation;1995;Black Ops Entertainment;0.14;0.08;0.05;0.0;0.01;5th Gen;Home Console;Sony;agile warrior f 111x
293;Agony;PlayStation 4;2018;Madmind Studio;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Sony;agony
294;Agony;Xbox One;2018;Madmind Studio;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;agony
295;Aibou DS;Nintendo DS;2009;Tecmo;0.08;0.0;0.0;0.08;0.0;7th Gen;Handheld;Nintendo;aibou ds
296;Aidyn Chronicles: The First Mage;Nintendo 64;2001;H2O Interactive;0.1;0.08;0.02;0.0;0.0;5th Gen;Home Console;Nintendo;aidyn chronicles the first mage
297;Aikatsu Stars! My Special Appeal;Nintendo 3DS;2016;Bandai Namco Games;0.04;0.0;0.0;0.04;0.0;8th Gen;Handheld;Nintendo;aikatsu stars! my special appeal
298;Aikatsu! 2-nin no My Princess;Nintendo 3DS;2013;Bandai Namco Games;0.27;0.0;0.0;0.27;0.0;8th Gen;Handheld;Nintendo;aikatsu! 2 nin no my princess
299;Aikatsu! 365 Idol Days;Nintendo 3DS;2014;Bandai Namco Games;0.13;0.0;0.0;0.13;0.0;8th Gen;Handheld;Nintendo;aikatsu! 365 idol days
300;Aikatsu! Cinderella Lesson;Nintendo 3DS;2012;Sunrise Games Ltd.;0.2;0.0;0.0;0.2;0.0;8th Gen;Handheld;Nintendo;aikatsu! cinderella lesson
301;Aikatsu! My No.1 Stage!;Nintendo 3DS;2015;Bandai Namco Games;0.09;0.0;0.0;0.09;0.0;8th Gen;Handheld;Nintendo;aikatsu! my no.1 stage!
302;Ailu de Puzzle;PlayStation Portable;2012;Natsume Atari;0.04;0.0;0.0;0.04;0.0;6th Gen;Handheld;Sony;ailu de puzzle
303;Air;PlayStation Vita;2016;Unknown;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Sony;air
304;Air Combat;PlayStation;1995;Namco;1.82;0.92;0.33;0.52;0.05;5th Gen;Home Console;Sony;air combat
305;Air Conflicts: Aces of World War II;PlayStation Portable;2009;Cowboy Rodeo;0.05;0.05;0.0;0.0;0.0;6th Gen;Handheld;Sony;air conflicts aces of world war ii
306;Air Conflicts: Secret Wars;PlayStation 3;2011;Games Farm;0.19;0.1;0.06;0.0;0.03;7th Gen;Home Console;Sony;air conflicts secret wars
307;Air Conflicts: Secret Wars;PlayStation 4;2017;Games Farm;0.04;0.03;0.0;0.0;0.01;8th Gen;Home Console;Sony;air conflicts secret wars
308;Air Conflicts: Secret Wars;Xbox 360;2011;Games Farm;0.09;0.06;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;air conflicts secret wars
309;Air Missions: Hind;PlayStation 4;2018;3Division;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Sony;air missions hind
310;Air Traffic Chaos;Nintendo DS;2008;TechnoBrain;0.05;0.05;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;air traffic chaos
311;AirForce Delta Storm;Xbox;2001;KCE Studios;0.19;0.14;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;airforce delta storm
312;AirForce Delta Strike;PlayStation 2;2004;KCE Studios;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;airforce delta strike
313;Airblade;PlayStation 2;2002;Criterion Games;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;airblade
314;Airborne Troops: Countdown to D-Day;PlayStation 2;2005;WideScreen Games;0.13;0.06;0.05;0.0;0.02;6th Gen;Home Console;Sony;airborne troops countdown to d day
315;Airship Q;PlayStation Vita;2015;;0.03;0.0;0.0;0.03;0.0;8th Gen;Handheld;Sony;airship q
316;Aiyoku no Eustia;PlayStation Vita;2014;August;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Sony;aiyoku no eustia
317;Akagawa Jirou Mystery: Tsuki no Hikari;Nintendo DS;2008;Marvelous Interactive;0.01;0.0;0.0;0.01;0.0;7th Gen;Handheld;Nintendo;akagawa jirou mystery tsuki no hikari
318;Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin;Nintendo DS;2008;Marvelous Interactive;0.06;0.0;0.0;0.06;0.0;7th Gen;Handheld;Nintendo;akagawa jirou mystery yasoukyoku hon ni manekareta satsujin
319;Akai Ito DS;Nintendo DS;2008;Alchemist;0.02;0.0;0.0;0.02;0.0;7th Gen;Handheld;Nintendo;akai ito ds
320;Akai Ito Destiny DS;Nintendo DS;2009;Alchemist;0.01;0.0;0.0;0.01;0.0;7th Gen;Handheld;Nintendo;akai ito destiny ds
321;Akai Katana;Xbox 360;2012;Cave;0.06;0.04;0.0;0.01;0.01;7th Gen;Home Console;Microsoft;akai katana
322;Akai Katana Shin;Xbox 360;2011;;0.05;0.04;0.0;0.01;0.0;7th Gen;Home Console;Microsoft;akai katana shin
323;Akai Suna Ochiru Tsuki;PlayStation Vita;2016;Dramatic Create;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Sony;akai suna ochiru tsuki
324;Akane Iro ni Somaru Saka Parallel;PlayStation 2;2008;Feng;0.03;0.0;0.0;0.03;0.0;6th Gen;Home Console;Sony;akane iro ni somaru saka parallel
325;Akatsuki no Amaneka to Aoi Kyojin;PlayStation Portable;2010;Kogado Software Products;0.01;0.0;0.0;0.01;0.0;6th Gen;Handheld;Sony;akatsuki no amaneka to aoi kyojin
326;Akatsuki no Amaneka to Aoi Kyojin;Xbox 360;2010;Kogado Software Products;0.01;0.0;0.0;0.01;0.0;7th Gen;Home Console;Microsoft;akatsuki no amaneka to aoi kyojin
327;Akatsuki no Goei Trinity;PlayStation 3;2012;Syangrila;0.01;0.0;0.0;0.01;0.0;7th Gen;Home Console;Sony;akatsuki no goei trinity
328;Akatsuki no Goei Trinity;PlayStation Portable;2012;Unknown;0.01;0.0;0.0;0.01;0.0;6th Gen;Handheld;Sony;akatsuki no goei trinity
329;Akiba's Beat;PlayStation 4;2017;Acquire;0.07;0.05;0.0;0.01;0.01;8th Gen;Home Console;Sony;akibas beat
330;Akiba's Beat;PlayStation Vita;2017;Acquire;0.03;0.02;0.0;0.0;0.01;8th Gen;Handheld;Sony;akibas beat
331;Akiba's Trip;PlayStation Portable;2011;PROPE;0.14;0.0;0.0;0.14;0.0;6th Gen;Handheld;Sony;akibas trip
